id,userId,verb,contentId,assignmentId,attemptNumber,variant,object,context,result,timestamp,timestored,version,deviceName
423,2CWpWnEp3XaLhGO3iUgG7,experienced,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/_document1"",""componentType"":""document""}",{},{},"2020-11-16 15:09:50","2020-11-16 09:09:50",0.1.0,Breadfruit
424,2CWpWnEp3XaLhGO3iUgG7,experienced,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/_document1"",""componentType"":""document""}",{},{},"2020-11-16 15:09:50","2020-11-16 09:09:50",0.1.0,Breadfruit
425,2CWpWnEp3XaLhGO3iUgG7,answered,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""__mathinput_gF9AQpcv2k"",""componentType"":""mathinput""}","{""answerAncestor"":""/pretest/_answer1""}","{""response"":{""objectType"":""math-expression"",""tree"":1},""responseText"":""1""}","2020-11-16 15:09:56","2020-11-16 09:09:56",0.1.0,Breadfruit
426,2CWpWnEp3XaLhGO3iUgG7,submitted,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer1"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":1}],""responseText"":[""1""],""creditAchieved"":0}","2020-11-16 15:09:57","2020-11-16 09:09:57",0.1.0,Breadfruit
427,2CWpWnEp3XaLhGO3iUgG7,answered,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""__mathinput_km0_YdG4Sz"",""componentType"":""mathinput""}","{""answerAncestor"":""/pretest/_answer2""}","{""response"":{""objectType"":""math-expression"",""tree"":2},""responseText"":""2""}","2020-11-16 15:09:59","2020-11-16 09:09:59",0.1.0,Breadfruit
428,2CWpWnEp3XaLhGO3iUgG7,submitted,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer2"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":2}],""responseText"":[""2""],""creditAchieved"":0}","2020-11-16 15:09:59","2020-11-16 09:09:59",0.1.0,Breadfruit
429,2CWpWnEp3XaLhGO3iUgG7,answered,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre1x"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":3},""responseText"":""3""}","2020-11-16 15:10:01","2020-11-16 09:10:01",0.1.0,Breadfruit
430,2CWpWnEp3XaLhGO3iUgG7,answered,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre1y"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":4},""responseText"":""4""}","2020-11-16 15:10:02","2020-11-16 09:10:02",0.1.0,Breadfruit
431,2CWpWnEp3XaLhGO3iUgG7,submitted,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/_answer3"",""componentType"":""answer""}","{""itemCreditAchieved"":{""1"":0},""documentCreditAchieved"":0}","{""response"":[{""objectType"":""math-expression"",""tree"":4},{""objectType"":""math-expression"",""tree"":3}],""responseText"":[""4"",""3""],""creditAchieved"":0}","2020-11-16 15:10:02","2020-11-16 09:10:02",0.1.0,Breadfruit
432,2CWpWnEp3XaLhGO3iUgG7,answered,652b85c6c66b9e06794789394b12a400c2ab0df64ccf52bbec4141d29e30cbc3,kXhVAtL0zDjJI7p3ZpUOq,1,"{""index"":0,""subvariants"":[]}","{""componentName"":""/pretest/pre2x"",""componentType"":""mathinput""}",{},"{""response"":{""objectType"":""math-expression"",""tree"":5},""responseText"":""5""}","2020-11-16 15:10:04","2020-11-16 09:10:05",0.1.0,Breadfruit
